,_id_x,name_x,category_code,founded_year,description,address1,address2,zip_code,city,state_code,country_code,location_x,airports,starbucks,location_y,name_y,location,name
23,5e3eeed3109ec6a6b6168cc3,Unison Technologies,software,2011,Headquarters,"424 W 33rd Street, Suite 410",,10001,New York,NY,USA,"{'type': 'Point', 'coordinates': [-73.9799007, 40.7645772]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bf78'), 'location': {'type': 'Point', 'coordinates': [-73.871986, 40.774554]}, 'scalerank': 6, 'name': 'LaGuardia', 'abbrev': 'LGA', 'gps_code': 'KLGA', 'iata_code': 'LGA', 'natlscale': 20}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609b77e'), 'Brand': 'Starbucks', 'Store Number': '7462-233844', 'Store Name': '45th & 5th', 'Ownership Type': 'Company Owned', 'Street Address': '2 West 45th', 'City': 'New York', 'State/Province': 'NY', 'Country': 'US', 'Postcode': 10036, 'Phone Number': 2128690619, 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -73.98, 'Latitude': 40.76, 'location': {'type': 'Point', 'coordinates': [-73.98, 40.76]}}]","{'type': 'Point', 'coordinates': [-73.9788916, 40.7577363]}",by CHLOE. Rock Center,"{'type': 'Point', 'coordinates': [-73.9692663, 40.765039]}",Browning School
24,5e3eeed3109ec6a6b6168cf4,MyFolio,network_hosting,2009,,560 S. Winchester Blvd.,Suite 500,95128,San Jose,CA,USA,"{'type': 'Point', 'coordinates': [-121.948532, 37.317649]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bfed'), 'location': {'type': 'Point', 'coordinates': [-121.929429, 37.369491]}, 'scalerank': 5, 'name': ""San Jose Int'l"", 'abbrev': 'SJC', 'gps_code': 'KSJC', 'iata_code': 'SJC', 'natlscale': 30}]","[{'_id': ObjectId('5e3e9f8390e9e0a166099ee9'), 'Brand': 'Starbucks', 'Store Number': '6607-68400', 'Store Name': 'Santana Row', 'Ownership Type': 'Company Owned', 'Street Address': '3055 Olin Avenue, 1025', 'City': 'San Jose', 'State/Province': 'CA', 'Country': 'US', 'Postcode': 951282067, 'Phone Number': '408-241-3877', 'Timezone': 'GMT-08:00 America/Los_Angeles', 'Longitude': -121.95, 'Latitude': 37.32, 'location': {'type': 'Point', 'coordinates': [-121.95, 37.32]}}]","{'type': 'Point', 'coordinates': [-121.9490348, 37.3210366]}",Veggie Grill,"{'type': 'Point', 'coordinates': [-121.943694, 37.3088481]}",Monroe Middle School
25,5e3eeed3109ec6a6b6168cf5,GrouperEye,web,2009,DC Office,,,20007,Washington,DC,USA,"{'type': 'Point', 'coordinates': [-77.0852258, 38.9169394]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bdf8'), 'location': {'type': 'Point', 'coordinates': [-77.043337, 38.853716]}, 'scalerank': 8, 'name': ""Washington Nat'l"", 'abbrev': 'DCA', 'gps_code': 'KDCA', 'iata_code': 'DCA', 'natlscale': 10}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609a3c6'), 'Brand': 'Starbucks', 'Store Number': '3716-145344', 'Store Name': 'Safeway - Washington #693', 'Ownership Type': 'Licensed', 'Street Address': '4865 MacArthur Blvd NW', 'City': 'Washington', 'State/Province': 'DC', 'Country': 'US', 'Postcode': 200071577, 'Phone Number': '202-337-5649', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -77.1, 'Latitude': 38.92, 'location': {'type': 'Point', 'coordinates': [-77.1, 38.92]}}]","{'type': 'Point', 'coordinates': [-77.07158299999999, 38.920775]}",Sprig and Sprout,"{'type': 'Point', 'coordinates': [-77.0790952, 38.9230112]}",Stoddert Elementary School
26,5e3eeed3109ec6a6b6168cfe,Talari Networks,enterprise,2009,Headquarters,550 S. Winchester Blvd.,Suite 500,95128,San Jose,CA,USA,"{'type': 'Point', 'coordinates': [-121.949417, 37.317735]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bfed'), 'location': {'type': 'Point', 'coordinates': [-121.929429, 37.369491]}, 'scalerank': 5, 'name': ""San Jose Int'l"", 'abbrev': 'SJC', 'gps_code': 'KSJC', 'iata_code': 'SJC', 'natlscale': 30}]","[{'_id': ObjectId('5e3e9f8390e9e0a166099ee9'), 'Brand': 'Starbucks', 'Store Number': '6607-68400', 'Store Name': 'Santana Row', 'Ownership Type': 'Company Owned', 'Street Address': '3055 Olin Avenue, 1025', 'City': 'San Jose', 'State/Province': 'CA', 'Country': 'US', 'Postcode': 951282067, 'Phone Number': '408-241-3877', 'Timezone': 'GMT-08:00 America/Los_Angeles', 'Longitude': -121.95, 'Latitude': 37.32, 'location': {'type': 'Point', 'coordinates': [-121.95, 37.32]}}]","{'type': 'Point', 'coordinates': [-121.9490348, 37.3210366]}",Veggie Grill,"{'type': 'Point', 'coordinates': [-121.943694, 37.3088481]}",Monroe Middle School
27,5e3eeed3109ec6a6b6168d02,Talari Networks,enterprise,2009,Research and Development,1100 Perimeter Park Dr,,27560,Morrisville,NC,USA,"{'type': 'Point', 'coordinates': [-78.8267112, 35.8535092]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c07b'), 'location': {'type': 'Point', 'coordinates': [-78.791381, 35.875232]}, 'scalerank': 4, 'name': ""Durham Int'l"", 'abbrev': 'RDU', 'gps_code': 'KRDU', 'iata_code': 'RDU', 'natlscale': 50}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609b353'), 'Brand': 'Starbucks', 'Store Number': '21592-212352', 'Store Name': 'RDU T1 Post-Security', 'Ownership Type': 'Licensed', 'Street Address': '2400 John Brantley Blvd, Davis Commons', 'City': 'Morrisville', 'State/Province': 'NC', 'Country': 'US', 'Postcode': 27560, 'Phone Number': '919-840-5155', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -78.8, 'Latitude': 35.87, 'location': {'type': 'Point', 'coordinates': [-78.8, 35.87]}}]","{'type': 'Point', 'coordinates': [-78.82035180000001, 35.8577995]}",Hummus Cafe,"{'type': 'Point', 'coordinates': [-78.82826299999999, 35.85388500000001]}",Keller Graduate School of Management- Morrisville Raleigh-Durham Campus
28,5e3eeed3109ec6a6b6168d3e,imFORZA Marketing,advertising,2009,HQ,235 California Street,,90245,El Segundo,CA,USA,"{'type': 'Point', 'coordinates': [-118.397818, 33.92854]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0fd'), 'location': {'type': 'Point', 'coordinates': [-118.402469, 33.944174]}, 'scalerank': 2, 'name': ""Los Angeles Int'l"", 'abbrev': 'LAX', 'gps_code': 'KLAX', 'iata_code': 'LAX', 'natlscale': 150}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609985a'), 'Brand': 'Starbucks', 'Store Number': '5502-1658', 'Store Name': 'Sepulveda & Mariposa', 'Ownership Type': 'Company Owned', 'Street Address': '530 N Sepulveda Blvd, #C', 'City': 'El Segundo', 'State/Province': 'CA', 'Country': 'US', 'Postcode': 902455820, 'Phone Number': '(310) 647-1697', 'Timezone': 'GMT-08:00 America/Los_Angeles', 'Longitude': -118.4, 'Latitude': 33.92, 'location': {'type': 'Point', 'coordinates': [-118.4, 33.92]}}]","{'type': 'Point', 'coordinates': [-118.39592, 33.921102]}",Rubio's Coastal Grill,"{'type': 'Point', 'coordinates': [-118.4046123, 33.9247318]}",Center Street Elementary School
29,5e3eeed3109ec6a6b6168d5a,Action Sports Branding,ecommerce,2009,,60 Dudley Street,,02150,Boston,MA,USA,"{'type': 'Point', 'coordinates': [-71.0213788, 42.3983662]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0e6'), 'location': {'type': 'Point', 'coordinates': [-71.016407, 42.366566]}, 'scalerank': 2, 'name': ""Gen E L Logan Int'l"", 'abbrev': 'BOS', 'gps_code': 'KBOS', 'iata_code': 'BOS', 'natlscale': 150}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609addb'), 'Brand': 'Starbucks', 'Store Number': '14138-114271', 'Store Name': 'McClellan Hwy & Boardman St.', 'Ownership Type': 'Company Owned', 'Street Address': '430 McClellan Highway, East Longmeadow Center Village', 'City': 'East Boston', 'State/Province': 'MA', 'Country': 'US', 'Postcode': 21281144, 'Phone Number': '617-561-3704', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -71.01, 'Latitude': 42.39, 'location': {'type': 'Point', 'coordinates': [-71.01, 42.39]}}]","{'type': 'Point', 'coordinates': [-71.014051, 42.40778]}",Broadway Pizza,"{'type': 'Point', 'coordinates': [-71.0306157, 42.3959632]}",Clark Avenue School
30,5e3eeed3109ec6a6b6168d66,Cognitive Match,advertising,2009,New York (HQ),475 Park Ave S,,10016,New York,NY,USA,"{'type': 'Point', 'coordinates': [-73.9822211, 40.7454098]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bf78'), 'location': {'type': 'Point', 'coordinates': [-73.871986, 40.774554]}, 'scalerank': 6, 'name': 'LaGuardia', 'abbrev': 'LGA', 'gps_code': 'KLGA', 'iata_code': 'LGA', 'natlscale': 20}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609b784'), 'Brand': 'Starbucks', 'Store Number': '8130-93577', 'Store Name': '34th & Park', 'Ownership Type': 'Company Owned', 'Street Address': '3 Park Avenue', 'City': 'New York', 'State/Province': 'NY', 'Country': 'US', 'Postcode': 100165902, 'Phone Number': '212-725-9469', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -73.98, 'Latitude': 40.75, 'location': {'type': 'Point', 'coordinates': [-73.98, 40.75]}}]","{'type': 'Point', 'coordinates': [-73.9812702, 40.747576]}",Franchia Vegan Café,"{'type': 'Point', 'coordinates': [-73.99255409999999, 40.7529968]}",New York Alt High School
31,5e3eeed3109ec6a6b6168d74,VideoCustomizer,public_relations,2009,New York,1702,345 Park Avenue,10154,New York,NY,USA,"{'type': 'Point', 'coordinates': [-73.9453758, 40.778334]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bf78'), 'location': {'type': 'Point', 'coordinates': [-73.871986, 40.774554]}, 'scalerank': 6, 'name': 'LaGuardia', 'abbrev': 'LGA', 'gps_code': 'KLGA', 'iata_code': 'LGA', 'natlscale': 20}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609b772'), 'Brand': 'Starbucks', 'Store Number': '20679-207324', 'Store Name': '87th & Third', 'Ownership Type': 'Company Owned', 'Street Address': '1542 Third Avenue', 'City': 'New York', 'State/Province': 'NY', 'Country': 'US', 'Postcode': 10028, 'Phone Number': '212-369-2949', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -73.95, 'Latitude': 40.78, 'location': {'type': 'Point', 'coordinates': [-73.95, 40.78]}}]","{'type': 'Point', 'coordinates': [-73.9562222, 40.7753404]}",Beyond Sushi,"{'type': 'Point', 'coordinates': [-73.95410679999999, 40.785624]}",Hunter
32,5e3eeed3109ec6a6b6168d79,VitalLock,web,2009,Sales,One Broadway,14th Floor,02142,Cambridge,MA,USA,"{'type': 'Point', 'coordinates': [-71.083762, 42.362856]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0e6'), 'location': {'type': 'Point', 'coordinates': [-71.016407, 42.366566]}, 'scalerank': 2, 'name': ""Gen E L Logan Int'l"", 'abbrev': 'BOS', 'gps_code': 'KBOS', 'iata_code': 'BOS', 'natlscale': 150}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609adbe'), 'Brand': 'Starbucks', 'Store Number': '8742-93728', 'Store Name': 'Cambridge Center', 'Ownership Type': 'Company Owned', 'Street Address': '120 Broadway, 6 Cambridge Center', 'City': 'Cambridge', 'State/Province': 'MA', 'Country': 'US', 'Postcode': 21421401, 'Phone Number': '617-577-7511', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -71.09, 'Latitude': 42.36, 'location': {'type': 'Point', 'coordinates': [-71.09, 42.36]}}]","{'type': 'Point', 'coordinates': [-71.0820873, 42.3644396]}",Mother Juice,"{'type': 'Point', 'coordinates': [-71.0718037, 42.3564719]}",Park Street School
33,5e3eeed3109ec6a6b6168d86,Tweetizen,other,2009,Tweetizen HQ,3333 W4th Ave,,,Vancouver,,CAN,"{'type': 'Point', 'coordinates': [-123.1783566, 49.2685125]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c098'), 'location': {'type': 'Point', 'coordinates': [-123.180867, 49.193559]}, 'scalerank': 4, 'name': ""Vancouver Int'l"", 'abbrev': 'YVR', 'gps_code': 'CYVR', 'iata_code': 'YVR', 'natlscale': 50}]","[{'_id': ObjectId('5e3e9f8290e9e0a16609694e'), 'Brand': 'Starbucks', 'Store Number': '4881-120365', 'Store Name': '4th & Bayswater', 'Ownership Type': 'Company Owned', 'Street Address': '2948 West 4th Avenue', 'City': 'Vancouver', 'State/Province': 'BC', 'Country': 'CA', 'Postcode': 'V6K 1R2', 'Phone Number': '(604) 732-6171', 'Timezone': 'GMT-08:00 America/Vancouver', 'Longitude': -123.17, 'Latitude': 49.27, 'location': {'type': 'Point', 'coordinates': [-123.17, 49.27]}}]","{'type': 'Point', 'coordinates': [-123.18525, 49.2644806]}",Dharma Kitchen,"{'type': 'Point', 'coordinates': [-123.1662869, 49.26387769999999]}",Pear Tree Elementary
34,5e3eeed3109ec6a6b6168d8f,Cuteness Pet Community,web,2009,World Headquarters,,,,Venice,CA,USA,"{'type': 'Point', 'coordinates': [-118.462421, 33.989029]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0fd'), 'location': {'type': 'Point', 'coordinates': [-118.402469, 33.944174]}, 'scalerank': 2, 'name': ""Los Angeles Int'l"", 'abbrev': 'LAX', 'gps_code': 'KLAX', 'iata_code': 'LAX', 'natlscale': 150}]","[{'_id': ObjectId('5e3e9f8390e9e0a166099af8'), 'Brand': 'Starbucks', 'Store Number': '5713-5903', 'Store Name': 'Washington & Walnut Ave', 'Ownership Type': 'Company Owned', 'Street Address': '13431 Washington Blvd', 'City': 'Marina Del Rey', 'State/Province': 'CA', 'Country': 'US', 'Postcode': 902925658, 'Phone Number': '310-306-8990', 'Timezone': 'GMT-08:00 America/Los_Angeles', 'Longitude': -118.45, 'Latitude': 33.99, 'location': {'type': 'Point', 'coordinates': [-118.45, 33.99]}}]","{'type': 'Point', 'coordinates': [-118.4724679, 33.9923186]}",Plant Food + Wine,"{'type': 'Point', 'coordinates': [-118.462882, 33.9965264]}",Ánimo Venice Charter High School
35,5e3eeed3109ec6a6b6168d94,Mashed jobs,web,2009,,Boston,,,,MA,USA,"{'type': 'Point', 'coordinates': [-71.0597732, 42.3584308]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0e6'), 'location': {'type': 'Point', 'coordinates': [-71.016407, 42.366566]}, 'scalerank': 2, 'name': ""Gen E L Logan Int'l"", 'abbrev': 'BOS', 'gps_code': 'KBOS', 'iata_code': 'BOS', 'natlscale': 150}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609ad80'), 'Brand': 'Starbucks', 'Store Number': '862-1932', 'Store Name': 'Faneuil Hall Marketplace', 'Ownership Type': 'Company Owned', 'Street Address': '2-4 Faneuil Hall Market Place', 'City': 'Boston', 'State/Province': 'MA', 'Country': 'US', 'Postcode': 21096175, 'Phone Number': '617-227-3821', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -71.06, 'Latitude': 42.36, 'location': {'type': 'Point', 'coordinates': [-71.06, 42.36]}}]","{'type': 'Point', 'coordinates': [-71.0627071, 42.35144469999999]}",My Thai Vegan Cafe,"{'type': 'Point', 'coordinates': [-71.059016, 42.3585793]}",Boston Public Schools Counseling
36,5e3eeed3109ec6a6b6168db2,Gate 53|10 Technologies,web,2009,Headquarters,Arndtstr 18-20,,22085,Hamburg,,DEU,"{'type': 'Point', 'coordinates': [10.0184565, 53.5736401]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0cb'), 'location': {'type': 'Point', 'coordinates': [10.005648, 53.632001]}, 'scalerank': 3, 'name': 'Hamburg', 'abbrev': 'HAM', 'gps_code': 'EDDH', 'iata_code': 'HAM', 'natlscale': 75}]","[{'_id': ObjectId('5e3e9f8390e9e0a166097859'), 'Brand': 'Starbucks', 'Store Number': '40967-104693', 'Store Name': 'Neuer Jungfernstieg 5', 'Ownership Type': 'Company Owned', 'Street Address': 'NEUER JUNGFERNSTIEG 5, STARBUCKS COFFEE HOUSE', 'City': 'HAMBURG', 'State/Province': 'HH', 'Country': 'DE', 'Postcode': 20354, 'Phone Number': 494035015375, 'Timezone': 'GMT+1:00 Europe/Berlin', 'Longitude': 9.99, 'Latitude': 53.56, 'location': {'type': 'Point', 'coordinates': [9.99, 53.56]}}]","{'type': 'Point', 'coordinates': [10.0118409, 53.58085380000001]}",An Vegan House,"{'type': 'Point', 'coordinates': [10.0272501, 53.57349000000001]}",School Humboldtstraße
37,5e3eeed3109ec6a6b6168db7,RockDex,web,2009,,,,,Omaha,NE,USA,"{'type': 'Point', 'coordinates': [-95.942336, 41.259751]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c06b'), 'location': {'type': 'Point', 'coordinates': [-95.899416, 41.299711]}, 'scalerank': 4, 'name': 'Eppley Airfield', 'abbrev': 'OMA', 'gps_code': 'KOMA', 'iata_code': 'OMA', 'natlscale': 50}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609b3cf'), 'Brand': 'Starbucks', 'Store Number': '9609-97425', 'Store Name': '15th & Douglas', 'Ownership Type': 'Company Owned', 'Street Address': '222 South 15th Street', 'City': 'Omaha', 'State/Province': 'NE', 'Country': 'US', 'Postcode': 681021680, 'Phone Number': '402-342-4486', 'Timezone': 'GMT-06:00 America/Chicago', 'Longitude': -95.94, 'Latitude': 41.26, 'location': {'type': 'Point', 'coordinates': [-95.94, 41.26]}}]","{'type': 'Point', 'coordinates': [-95.9377708, 41.2574411]}",Block 16,"{'type': 'Point', 'coordinates': [-95.9437054, 41.2607129]}",Omaha Central High School
38,5e3eeed3109ec6a6b6168dbd,oneforty,enterprise,2009,Main office,"614 Massachusetts Ave, Suite 203",,02139,Cambridge,MA,USA,"{'type': 'Point', 'coordinates': [-71.101375, 42.364014]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0e6'), 'location': {'type': 'Point', 'coordinates': [-71.016407, 42.366566]}, 'scalerank': 2, 'name': ""Gen E L Logan Int'l"", 'abbrev': 'BOS', 'gps_code': 'KBOS', 'iata_code': 'BOS', 'natlscale': 150}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609adb8'), 'Brand': 'Starbucks', 'Store Number': '7338-543', 'Store Name': 'Central Square', 'Ownership Type': 'Company Owned', 'Street Address': '655 Massachussets Ave, CambridgeSide Galleria', 'City': 'Cambridge', 'State/Province': 'MA', 'Country': 'US', 'Postcode': 21393336, 'Phone Number': '', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -71.1, 'Latitude': 42.37, 'location': {'type': 'Point', 'coordinates': [-71.1, 42.37]}}]","{'type': 'Point', 'coordinates': [-71.09877879999999, 42.3622861]}",Whole Heart Provisions,"{'type': 'Point', 'coordinates': [-71.112298, 42.35569]}",Cambridge Public Schools
39,5e3eeed3109ec6a6b6168dbe,Rhyme Library,mobile,2009,Main Office,720 West Main St,Suite 105,40202,Louisville,KY,USA,"{'type': 'Point', 'coordinates': [-85.7617724, 38.2571486]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bff2'), 'location': {'type': 'Point', 'coordinates': [-85.741703, 38.186021]}, 'scalerank': 5, 'name': ""Louisville Int'l"", 'abbrev': 'SDF', 'gps_code': 'KSDF', 'iata_code': 'SDF', 'natlscale': 30}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609ace7'), 'Brand': 'Starbucks', 'Store Number': '21137-208370', 'Store Name': 'National City Tower', 'Ownership Type': 'Company Owned', 'Street Address': '101 South Fifth Street', 'City': 'Louisville', 'State/Province': 'KY', 'Country': 'US', 'Postcode': 40202, 'Phone Number': 5025870851, 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -85.76, 'Latitude': 38.26, 'location': {'type': 'Point', 'coordinates': [-85.76, 38.26]}}]","{'type': 'Point', 'coordinates': [-85.756525, 38.2559218]}",Addis Grill,"{'type': 'Point', 'coordinates': [-85.7530072, 38.2501773]}",J. Graham Brown School
40,5e3eeed3109ec6a6b6168dda,Brandsclub,ecommerce,2009,,,,,Sao Paulo,,BRA,"{'type': 'Point', 'coordinates': [-46.6388182, -23.5489433]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c111'), 'location': {'type': 'Point', 'coordinates': [-46.659116, -23.626859]}, 'scalerank': 2, 'name': ""Congonhas Int'l"", 'abbrev': 'CGH', 'gps_code': 'SBSP', 'iata_code': 'CGH', 'natlscale': 150}]","[{'_id': ObjectId('5e3e9f8290e9e0a16609669b'), 'Brand': 'Starbucks', 'Store Number': '25013-239489', 'Store Name': 'Praca da Republica', 'Ownership Type': 'Company Owned', 'Street Address': 'Rua Basilio da Gama, 56, Republica, Shopping Ibirapuera', 'City': 'Sao Paulo', 'State/Province': 'SP', 'Country': 'BR', 'Postcode': '', 'Phone Number': '', 'Timezone': 'GMT-03:00 America/Sao_Paulo', 'Longitude': -46.64, 'Latitude': -23.55, 'location': {'type': 'Point', 'coordinates': [-46.64, -23.55]}}]","{'type': 'Point', 'coordinates': [-46.6395611, -23.5434383]}",Subte Vegan,"{'type': 'Point', 'coordinates': [-46.63330939999999, -23.5505199]}",Park Hotel De Aparecida
41,5e3eeed3109ec6a6b6168dfe,Shopseen,ecommerce,2013,Office,,,94103,San Francisco,CA,USA,"{'type': 'Point', 'coordinates': [-122.214897, 37.772323]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bef2'), 'location': {'type': 'Point', 'coordinates': [-122.213261, 37.712304]}, 'scalerank': 7, 'name': ""Oakland Int'l"", 'abbrev': 'OAK', 'gps_code': 'KOAK', 'iata_code': 'OAK', 'natlscale': 15}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609964b'), 'Brand': 'Starbucks', 'Store Number': '11161-103516', 'Store Name': 'Tilden & Blanding', 'Ownership Type': 'Company Owned', 'Street Address': '2671 Blanding Avene, D', 'City': 'Alameda', 'State/Province': 'CA', 'Country': 'US', 'Postcode': 945011587, 'Phone Number': '510-337-1091', 'Timezone': 'GMT-08:00 America/Los_Angeles', 'Longitude': -122.23, 'Latitude': 37.77, 'location': {'type': 'Point', 'coordinates': [-122.23, 37.77]}}]","{'type': 'Point', 'coordinates': [-122.2213444, 37.7741025]}",Two Mammas' Vegan Kitchen,"{'type': 'Point', 'coordinates': [-122.2131798, 37.7751429]}",Oakland Charter Academy
42,5e3eeed3109ec6a6b6168e0d,Gameleaper,games_video,2009,,6400 Maple Ave,#850,75235,Dallas,TX,USA,"{'type': 'Point', 'coordinates': [-96.8432224, 32.8270045]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bf61'), 'location': {'type': 'Point', 'coordinates': [-96.849864, 32.844425]}, 'scalerank': 6, 'name': 'Dallas Love Field', 'abbrev': 'DAL', 'gps_code': 'KDAL', 'iata_code': 'DAL', 'natlscale': 20}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609bfc2'), 'Brand': 'Starbucks', 'Store Number': '13723-108403', 'Store Name': 'Lemmon & Inwood', 'Ownership Type': 'Company Owned', 'Street Address': '5715 Lemmon Avenue', 'City': 'Dallas', 'State/Province': 'TX', 'Country': 'US', 'Postcode': 752095810, 'Phone Number': '214-353-6907', 'Timezone': 'GMT-06:00 America/Chicago', 'Longitude': -96.83, 'Latitude': 32.83, 'location': {'type': 'Point', 'coordinates': [-96.83, 32.83]}}]","{'type': 'Point', 'coordinates': [-96.8388615, 32.8273207]}",BlueGreen Canteen,"{'type': 'Point', 'coordinates': [-96.83647769999999, 32.8199671]}",Dallas Independent School District
43,5e3eeed3109ec6a6b6168e12,Catchafire,web,2009,,31 East 32nd Street,,10016,New York,,USA,"{'type': 'Point', 'coordinates': [-73.983171, 40.746417]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3bf78'), 'location': {'type': 'Point', 'coordinates': [-73.871986, 40.774554]}, 'scalerank': 6, 'name': 'LaGuardia', 'abbrev': 'LGA', 'gps_code': 'KLGA', 'iata_code': 'LGA', 'natlscale': 20}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609b784'), 'Brand': 'Starbucks', 'Store Number': '8130-93577', 'Store Name': '34th & Park', 'Ownership Type': 'Company Owned', 'Street Address': '3 Park Avenue', 'City': 'New York', 'State/Province': 'NY', 'Country': 'US', 'Postcode': 100165902, 'Phone Number': '212-725-9469', 'Timezone': 'GMT-05:00 America/New_York', 'Longitude': -73.98, 'Latitude': 40.75, 'location': {'type': 'Point', 'coordinates': [-73.98, 40.75]}}]","{'type': 'Point', 'coordinates': [-73.9812702, 40.747576]}",Franchia Vegan Café,"{'type': 'Point', 'coordinates': [-73.99255409999999, 40.7529968]}",New York Alt High School
44,5e3eeed3109ec6a6b6168e18,1calendar,software,2009,Research Office,"Howitzvej 60, 5. sal",,2000,Copenhagen,,DNK,"{'type': 'Point', 'coordinates': [12.524884, 55.6802318]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0c3'), 'location': {'type': 'Point', 'coordinates': [12.649351, 55.628502]}, 'scalerank': 3, 'name': 'Copenhagen', 'abbrev': 'CPH', 'gps_code': 'EKCH', 'iata_code': 'CPH', 'natlscale': 75}]","[{'_id': ObjectId('5e3e9f8390e9e0a1660978a3'), 'Brand': 'Starbucks', 'Store Number': '24250-231384', 'Store Name': 'Copenhagen - Fasanvej Fotex', 'Ownership Type': 'Licensed', 'Street Address': 'Fasanvej 25', 'City': 'Frederiksberg', 'State/Province': 84, 'Country': 'DK', 'Postcode': '', 'Phone Number': '', 'Timezone': 'GMT+1:00 Europe/Copenhagen', 'Longitude': 12.52, 'Latitude': 55.68, 'location': {'type': 'Point', 'coordinates': [12.52, 55.68]}}]","{'type': 'Point', 'coordinates': [12.5339869, 55.6815102]}",42RAW Frederiksberg,"{'type': 'Point', 'coordinates': [12.5248964, 55.6811099]}",Copenhagen Business School - Kilen
45,5e3eeed3109ec6a6b6168e1a,1calendar,software,2009,Headquarter,"Kompagnistræde 20B, 1 th.",,1208,Copenhagen,,DNK,"{'type': 'Point', 'coordinates': [12.5751278, 55.6770321]}","[{'_id': ObjectId('5e3eb439f2e7195d5be3c0c3'), 'location': {'type': 'Point', 'coordinates': [12.649351, 55.628502]}, 'scalerank': 3, 'name': 'Copenhagen', 'abbrev': 'CPH', 'gps_code': 'EKCH', 'iata_code': 'CPH', 'natlscale': 75}]","[{'_id': ObjectId('5e3e9f8390e9e0a16609789d'), 'Brand': 'Starbucks', 'Store Number': '26965-246246', 'Store Name': 'Copenhagen-Frederiksborggade', 'Ownership Type': 'Licensed', 'Street Address': 'Frederiksborggade 15', 'City': 'Copenhagen', 'State/Province': 15, 'Country': 'DK', 'Postcode': 1360, 'Phone Number': '', 'Timezone': 'GMT+1:00 Europe/Copenhagen', 'Longitude': 12.57, 'Latitude': 55.68, 'location': {'type': 'Point', 'coordinates': [12.57, 55.68]}}]","{'type': 'Point', 'coordinates': [12.5682149, 55.6851802]}",Souls,"{'type': 'Point', 'coordinates': [12.5695841, 55.6798791]}",Sankt Petri Schule
